popularity,budget,revenue,original_title,runtime,release_year
0.161951,14624286.06433502,39826896.07685228,Seance on a Wet Afternoon,111.0,1970-01-01 00:00:00.000001964
0.152208999999999,14624286.06433502,39826896.07685228,The Tomb of Ligeia,81.0,1970-01-01 00:00:00.000001964
0.131149,14624286.06433502,39826896.07685228,Topkapi,119.0,1970-01-01 00:00:00.000001964
0.122269,14624286.06433502,39826896.07685228,Man's Favorite Sport?,120.0,1970-01-01 00:00:00.000001964
0.11942,14624286.06433502,39826896.07685228,Father Goose,118.0,1970-01-01 00:00:00.000001964
0.107326,3500000.0,39826896.07685228,"Kiss Me, Stupid",125.0,1970-01-01 00:00:00.000001964
0.127679,14624286.06433502,39826896.07685228,Cheyenne Autumn,154.0,1970-01-01 00:00:00.000001964
0.082856,14624286.06433502,39826896.07685228,First Men in the Moon,103.0,1970-01-01 00:00:00.000001964
0.068176,14624286.06433502,39826896.07685228,Robin and the 7 Hoods,123.0,1970-01-01 00:00:00.000001964
0.067621,14624286.06433502,39826896.07685228,The Americanization of Emily,115.0,1970-01-01 00:00:00.000001964
0.060425,14624286.06433502,39826896.07685228,Becket,148.0,1970-01-01 00:00:00.000001964
0.057243,14624286.06433502,39826896.07685228,Scorpio Rising,28.0,1970-01-01 00:00:00.000001964
0.0154759999999999,14624286.06433502,39826896.07685228,"Hush... Hush, Sweet Charlotte",133.0,1970-01-01 00:00:00.000001964
0.00899,65000.0,39826896.07685228,Two Thousand Maniacs!,87.0,1970-01-01 00:00:00.000001964
3.072555,2200000.0,26589000.0,A Clockwork Orange,136.0,1970-01-01 00:00:00.000001971
2.430667,3000000.0,4000000.0,Willy Wonka & the Chocolate Factory,100.0,1970-01-01 00:00:00.000001971
1.75511699999999,7200000.0,116000000.0,Diamonds Are Forever,120.0,1970-01-01 00:00:00.000001971
0.984256,14624286.06433502,39826896.07685228,Summer of '42,103.0,1970-01-01 00:00:00.000001971
0.885391,4000000.0,35976000.0,Dirty Harry,102.0,1970-01-01 00:00:00.000001971
0.861629999999999,2500000.0,12348905.0,Escape from the Planet of the Apes,98.0,1970-01-01 00:00:00.000001971
0.735185,2200000.0,3251794.0,Straw Dogs,118.0,1970-01-01 00:00:00.000001971
0.632691,14624286.06433502,39826896.07685228,The Omega Man,98.0,1970-01-01 00:00:00.000001971
0.630778,20000000.0,39826896.07685228,Bedknobs and Broomsticks,117.0,1970-01-01 00:00:00.000001971
0.627942,777000.0,2437000.0,THX 1138,86.0,1970-01-01 00:00:00.000001971
0.625188,1200000.0,39826896.07685228,Harold and Maude,91.0,1970-01-01 00:00:00.000001971
0.604241,1800000.0,41158757.0,The French Connection,104.0,1970-01-01 00:00:00.000001971
0.560488,725000.0,10600000.0,Play Misty for Me,102.0,1970-01-01 00:00:00.000001971
0.553366,14624286.06433502,39826896.07685228,Monty Python's And Now for Something Completely Different,88.0,1970-01-01 00:00:00.000001971
0.529922,14624286.06433502,39826896.07685228,Hannie Caulder,85.0,1970-01-01 00:00:00.000001971
0.483561,1645000.0,39826896.07685228,The Panic in Needle Park,110.0,1970-01-01 00:00:00.000001971
0.462681,450000.0,39826896.07685228,Duel,90.0,1970-01-01 00:00:00.000001971
0.454247999999999,750000.0,39826896.07685228,Get Carter,112.0,1970-01-01 00:00:00.000001971
0.448675,2000000.0,39826896.07685228,Bananas,82.0,1970-01-01 00:00:00.000001971
0.392606,14624286.06433502,39826896.07685228,Wake in Fright,114.0,1970-01-01 00:00:00.000001971
0.363941,14624286.06433502,39826896.07685228,Macbeth,140.0,1970-01-01 00:00:00.000001971
0.357413,6500000.0,39826896.07685228,The Andromeda Strain,131.0,1970-01-01 00:00:00.000001971
0.354036,14624286.06433502,39826896.07685228,Big Jake,110.0,1970-01-01 00:00:00.000001971
0.327996,850000.0,39826896.07685228,Two-Lane Blacktop,102.0,1970-01-01 00:00:00.000001971
0.326818,14624286.06433502,39826896.07685228,Walkabout,100.0,1970-01-01 00:00:00.000001971
0.317925,4000000.0,12121618.0,Shaft,100.0,1970-01-01 00:00:00.000001971
0.306073,14624286.06433502,39826896.07685228,GiÃ¹ la testa,157.0,1970-01-01 00:00:00.000001971
0.291077,9000000.0,10404330.0,Fiddler on the Roof,181.0,1970-01-01 00:00:00.000001971
0.369308,1300000.0,29133000.0,The Last Picture Show,118.0,1970-01-01 00:00:00.000001971
0.275523,1300000.0,72266306.0,Vanishing Point,99.0,1970-01-01 00:00:00.000001971
0.265807,14624286.06433502,39826896.07685228,McCabe & Mrs. Miller,120.0,1970-01-01 00:00:00.000001971
0.269066,14624286.06433502,39826896.07685228,The House That Dripped Blood,102.0,1970-01-01 00:00:00.000001971
0.26766,14624286.06433502,39826896.07685228,The Anderson Tapes,99.0,1970-01-01 00:00:00.000001971
0.272856,14624286.06433502,39826896.07685228,Sunday Bloody Sunday,110.0,1970-01-01 00:00:00.000001971
0.21439,2500000.0,39826896.07685228,Klute,114.0,1970-01-01 00:00:00.000001971
0.197685,14624286.06433502,39826896.07685228,Johnny Got His Gun,111.0,1970-01-01 00:00:00.000001971
0.188379,14624286.06433502,39826896.07685228,Le Mans,104.0,1970-01-01 00:00:00.000001971
0.13485,14624286.06433502,39826896.07685228,The Beguiled,105.0,1970-01-01 00:00:00.000001971
0.177053,14624286.06433502,39826896.07685228,Countess Dracula,93.0,1970-01-01 00:00:00.000001971
0.176973,14624286.06433502,39826896.07685228,Brian's Song,73.0,1970-01-01 00:00:00.000001971
0.204023,14624286.06433502,39826896.07685228,Man in the Wilderness,104.0,1970-01-01 00:00:00.000001971
0.142949,14624286.06433502,39826896.07685228,Punishment Park,88.0,1970-01-01 00:00:00.000001971
0.140996,14624286.06433502,39826896.07685228,A New Leaf,102.0,1970-01-01 00:00:00.000001971
0.134371,14624286.06433502,39826896.07685228,Twins of Evil,87.0,1970-01-01 00:00:00.000001971
0.128417,14624286.06433502,39826896.07685228,Sacco e Vanzetti,120.0,1970-01-01 00:00:00.000001971
0.11644,14624286.06433502,28623900.0,Carnal Knowledge,98.0,1970-01-01 00:00:00.000001971
0.116365,14624286.06433502,39826896.07685228,Dad's Army,95.0,1970-01-01 00:00:00.000001971
0.097979,14624286.06433502,39826896.07685228,Hands of the Ripper,85.0,1970-01-01 00:00:00.000001971
0.095445,14624286.06433502,39826896.07685228,Nicholas and Alexandra,189.0,1970-01-01 00:00:00.000001971
0.080161,14624286.06433502,39826896.07685228,10 Rillington Place,106.0,1970-01-01 00:00:00.000001971
0.07681,14624286.06433502,39826896.07685228,The Abominable Dr. Phibes,94.0,1970-01-01 00:00:00.000001971
0.060512,14624286.06433502,39826896.07685228,The Devils,111.0,1970-01-01 00:00:00.000001971
0.060245,100000.0,39826896.07685228,The Go-Between,118.0,1970-01-01 00:00:00.000001971
0.005235,14624286.06433502,39826896.07685228,Les lÃ¨vres rouges,100.0,1970-01-01 00:00:00.000001971
0.000188,14624286.06433502,39826896.07685228,The Hospital,103.0,1970-01-01 00:00:00.000001971
2.679627,65000000.0,261317921.0,Total Recall,113.0,1970-01-01 00:00:00.000001990
2.659926,25000000.0,46836394.0,Goodfellas,146.0,1970-01-01 00:00:00.000001990
2.535646,70000000.0,240031094.0,Die Hard 2,124.0,1970-01-01 00:00:00.000001990
2.441201,40000000.0,244527583.0,Back to the Future Part III,118.0,1970-01-01 00:00:00.000001990
2.285811,20000000.0,53000000.0,Edward Scissorhands,105.0,1970-01-01 00:00:00.000001990
2.212092,14000000.0,463000000.0,Pretty Woman,119.0,1970-01-01 00:00:00.000001990
1.761161,54000000.0,136766062.0,The Godfather: Part III,162.0,1970-01-01 00:00:00.000001990
1.695911,22000000.0,424208848.0,Dances with Wolves,181.0,1970-01-01 00:00:00.000001990
1.513223,22000000.0,505000000.0,Ghost,127.0,1970-01-01 00:00:00.000001990
1.469009,13500000.0,201965915.0,Teenage Mutant Ninja Turtles,93.0,1970-01-01 00:00:00.000001990
1.295204,20000000.0,61276872.0,Misery,107.0,1970-01-01 00:00:00.000001990
1.243528,42000000.0,119946358.0,Rocky V,104.0,1970-01-01 00:00:00.000001990
1.19834699999999,13000000.0,35763605.0,Child's Play 2,84.0,1970-01-01 00:00:00.000001990
1.125794,14624286.06433502,39826896.07685228,The Witches,91.0,1970-01-01 00:00:00.000001990
1.072912,30.0,200.0,The Hunt for Red October,134.0,1970-01-01 00:00:00.000001990
1.034127,35000000.0,57120318.0,Predator 2,108.0,1970-01-01 00:00:00.000001990
1.0198,60000000.0,157920733.0,Days of Thunder,107.0,1970-01-01 00:00:00.000001990
1.003423,14624286.06433502,39826896.07685228,Stephen King's It,192.0,1970-01-01 00:00:00.000001990
0.972222,14000000.0,5080409.0,Miller's Crossing,115.0,1970-01-01 00:00:00.000001990
0.890276,50000000.0,41482207.0,Gremlins 2: The New Batch,106.0,1970-01-01 00:00:00.000001990
0.85552,11000000.0,48572000.0,Tremors,96.0,1970-01-01 00:00:00.000001990
0.774737,35000000.0,45681173.0,RoboCop 2,117.0,1970-01-01 00:00:00.000001990
0.768724,32000000.0,16283667.0,The Neverending Story II: The Next Chapter,89.0,1970-01-01 00:00:00.000001990
0.731244,14624286.06433502,39826896.07685228,Look Who's Talking Too,81.0,1970-01-01 00:00:00.000001990
0.662154,14624286.06433502,52096475.0,Awakenings,121.0,1970-01-01 00:00:00.000001990
0.644447999999999,38000000.0,153518974.0,Another 48 Hrs.,95.0,1970-01-01 00:00:00.000001990
0.642804,14624286.06433502,39826896.07685228,DuckTales: The Movie - Treasure of the Lost Lamp,74.0,1970-01-01 00:00:00.000001990
0.635353,6000000.0,24078196.0,Lionheart,105.0,1970-01-01 00:00:00.000001990
0.610615,4000000.0,16853487.0,Death Warrant,93.0,1970-01-01 00:00:00.000001990
0.5895,14624286.06433502,29888235.0,Green Card,108.0,1970-01-01 00:00:00.000001990
0.565651,14624286.06433502,39826896.07685228,The Reflecting Skin,95.0,1970-01-01 00:00:00.000001990
0.548596,14624286.06433502,221303188.0,Presumed Innocent,127.0,1970-01-01 00:00:00.000001990
0.53671,14624286.06433502,39404261.0,Joe Versus the Volcano,102.0,1970-01-01 00:00:00.000001990
0.521085,9500000.0,14560247.0,Wild at Heart,124.0,1970-01-01 00:00:00.000001990
0.519772999999999,14624286.06433502,39826896.07685228,A Grand Day Out,23.0,1970-01-01 00:00:00.000001990
0.518986,14624286.06433502,39024251.0,The Exorcist III,110.0,1970-01-01 00:00:00.000001990
0.51308,26000000.0,61489265.0,Flatliners,115.0,1970-01-01 00:00:00.000001990
0.512053,10000000.0,39826896.07685228,Captain America,97.0,1970-01-01 00:00:00.000001990
0.510786,14624286.06433502,39826896.07685228,Men at Work,98.0,1970-01-01 00:00:00.000001990
0.509163,14624286.06433502,11567449.0,Henry & June,136.0,1970-01-01 00:00:00.000001990
0.501826,14624286.06433502,33461269.0,Air America,112.0,1970-01-01 00:00:00.000001990
0.499506,25000000.0,25965144.0,Jacob's Ladder,113.0,1970-01-01 00:00:00.000001990
0.498356,14624286.06433502,39826896.07685228,State of Grace,134.0,1970-01-01 00:00:00.000001990
0.480169,11000000.0,8266343.0,Cry-Baby,85.0,1970-01-01 00:00:00.000001990
0.465917,10000000.0,16153593.0,Mo' Better Blues,129.0,1970-01-01 00:00:00.000001990
0.459932,7000000.0,9229401.0,Dark Angel,91.0,1970-01-01 00:00:00.000001990
0.45719,14624286.06433502,11541758.0,Pump up the Volume,105.0,1970-01-01 00:00:00.000001990
0.457183,14624286.06433502,39826896.07685228,Young Guns II,132.0,1970-01-01 00:00:00.000001990
0.447245,14624286.06433502,39826896.07685228,Bird on a Wire,111.0,1970-01-01 00:00:00.000001990
0.438396,47000000.0,103738726.0,Dick Tracy,103.0,1970-01-01 00:00:00.000001990
0.429512,16000000.0,48878502.0,Darkman,96.0,1970-01-01 00:00:00.000001990
0.420701,14624286.06433502,1293976.0,The Hot Spot,130.0,1970-01-01 00:00:00.000001990
0.420512,14624286.06433502,39826896.07685228,Alice,102.0,1970-01-01 00:00:00.000001990
0.42047,4200000.0,5835247.0,Night of the Living Dead,88.0,1970-01-01 00:00:00.000001990
0.419438,14624286.06433502,13446769.0,The Grifters,110.0,1970-01-01 00:00:00.000001990
0.411888,14624286.06433502,39826896.07685228,Blue Steel,102.0,1970-01-01 00:00:00.000001990
0.411259,14624286.06433502,27575086.0,Cadillac Man,97.0,1970-01-01 00:00:00.000001990
0.409621,47000000.0,15691192.0,The Bonfire of the Vanities,125.0,1970-01-01 00:00:00.000001990
0.403249,12000000.0,46044400.0,Marked for Death,94.0,1970-01-01 00:00:00.000001990
0.127474,14624286.06433502,1030938.0,Hidden Agenda,108.0,1970-01-01 00:00:00.000001990
0.400886,14624286.06433502,39826896.07685228,Rosencrantz & Guildenstern Are Dead,117.0,1970-01-01 00:00:00.000001990
0.386018,15000000.0,201957688.0,Kindergarten Cop,111.0,1970-01-01 00:00:00.000001990
0.37488,22000000.0,39826896.07685228,Fire Birds,85.0,1970-01-01 00:00:00.000001990
0.374074,14624286.06433502,39826896.07685228,My Blue Heaven,97.0,1970-01-01 00:00:00.000001990
0.372665,14624286.06433502,39826896.07685228,The Freshman,102.0,1970-01-01 00:00:00.000001990
0.592379,1000000.0,2554476.0,King of New York,103.0,1970-01-01 00:00:00.000001990
0.369847,10500000.0,11582891.0,Graveyard Shift,89.0,1970-01-01 00:00:00.000001990
0.340804,14624286.06433502,20.0,Jetsons: The Movie,82.0,1970-01-01 00:00:00.000001990
0.339218,25000000.0,2075084.0,The Sheltering Sky,138.0,1970-01-01 00:00:00.000001990
0.323339,1500000.0,5728953.0,Hardware,93.0,1970-01-01 00:00:00.000001990
0.322961,14624286.06433502,39826896.07685228,Quick Change,89.0,1970-01-01 00:00:00.000001990
0.322112,14624286.06433502,39826896.07685228,Lord of the Flies,90.0,1970-01-01 00:00:00.000001990
0.317091,3.0,16.0,Tales from the Darkside: The Movie,93.0,1970-01-01 00:00:00.000001990
0.30946,14624286.06433502,1382462.0,Repossessed,80.0,1970-01-01 00:00:00.000001990
0.309387,10000000.0,47410000.0,Hard to Kill,96.0,1970-01-01 00:00:00.000001990
0.308999,14624286.06433502,39826896.07685228,Class of 1999,99.0,1970-01-01 00:00:00.000001990
0.298476,14624286.06433502,6698361.0,Delta Force 2: The Colombian Connection,111.0,1970-01-01 00:00:00.000001990
0.298196,37931000.0,27931461.0,The Rescuers Down Under,77.0,1970-01-01 00:00:00.000001990
0.290502,14624286.06433502,39826896.07685228,Psycho IV: The Beginning,96.0,1970-01-01 00:00:00.000001990
0.486515,14624286.06433502,39826896.07685228,Problem Child,81.0,1970-01-01 00:00:00.000001990
0.278612,14624286.06433502,39826896.07685228,Three Men and a Little Lady,104.0,1970-01-01 00:00:00.000001990
0.285403,14624286.06433502,39826896.07685228,Desperate Hours,105.0,1970-01-01 00:00:00.000001990
0.282133,14624286.06433502,39826896.07685228,Ernest Goes to Jail,81.0,1970-01-01 00:00:00.000001990
0.279122,14624286.06433502,39826896.07685228,Treasure Island,131.0,1970-01-01 00:00:00.000001990
0.275662,14624286.06433502,39826896.07685228,Europa Europa,108.0,1970-01-01 00:00:00.000001990
0.384309,2500000.0,205068.0,Frankenhooker,85.0,1970-01-01 00:00:00.000001990
0.285625,14624286.06433502,39826896.07685228,"Welcome Home, Roxy Carmichael",95.0,1970-01-01 00:00:00.000001990
0.425943,14624286.06433502,39826896.07685228,Moon 44,98.0,1970-01-01 00:00:00.000001990
0.257774,14624286.06433502,15645616.0,Revenge,123.0,1970-01-01 00:00:00.000001990
0.257615,14624286.06433502,39826896.07685228,Taking Care of Business,108.0,1970-01-01 00:00:00.000001990
0.255367,11000000.0,8862354.0,Nightbreed,102.0,1970-01-01 00:00:00.000001990
0.255318,19000000.0,10000000.0,The Two Jakes,138.0,1970-01-01 00:00:00.000001990
0.250947,14624286.06433502,39826896.07685228,The Rookie,120.0,1970-01-01 00:00:00.000001990
0.114555,14624286.06433502,39826896.07685228,American Ninja 4: The Annihilation,99.0,1970-01-01 00:00:00.000001990
0.238422,14624286.06433502,39826896.07685228,Quigley Down Under,119.0,1970-01-01 00:00:00.000001990
0.235286,14624286.06433502,39826896.07685228,White Hunter Black Heart,112.0,1970-01-01 00:00:00.000001990
0.234115,14624286.06433502,17487531.0,White Palace,103.0,1970-01-01 00:00:00.000001990
0.231569,14624286.06433502,39826896.07685228,Miami Blues,97.0,1970-01-01 00:00:00.000001990
0.388685,14624286.06433502,5765562.0,Leatherface: Texas Chainsaw Massacre III,81.0,1970-01-01 00:00:00.000001990
0.078482,49000000.0,20423389.0,The Adventures of Ford Fairlane,104.0,1970-01-01 00:00:00.000001990
0.747549,23000000.0,39826896.07685228,Memphis Belle,107.0,1970-01-01 00:00:00.000001990
0.19749,4000000.0,39826896.07685228,Maniac Cop 2,90.0,1970-01-01 00:00:00.000001990
0.183011,14624286.06433502,39826896.07685228,Bad Influence,99.0,1970-01-01 00:00:00.000001990
0.177761999999999,20000000.0,15379253.0,Mr. Destiny,110.0,1970-01-01 00:00:00.000001990
0.1746,22000000.0,39071603.0,Postcards from the Edge,101.0,1970-01-01 00:00:00.000001990
0.0791019999999999,225000.0,39826896.07685228,Metropolitan,98.0,1970-01-01 00:00:00.000001990
0.163711,14624286.06433502,27734391.0,Internal Affairs,114.0,1970-01-01 00:00:00.000001990
0.163319,9000000.0,39826896.07685228,Due occhi diabolici,120.0,1970-01-01 00:00:00.000001990
0.157961,14624286.06433502,39826896.07685228,Cadence,97.0,1970-01-01 00:00:00.000001990
0.093996,14624286.06433502,39826896.07685228,Almost an Angel,95.0,1970-01-01 00:00:00.000001990
0.154754,14624286.06433502,17037887.0,The Guardian,92.0,1970-01-01 00:00:00.000001990
0.243946,14624286.06433502,39826896.07685228,Le mari de la coiffeuse,82.0,1970-01-01 00:00:00.000001990
0.318177,14624286.06433502,39826896.07685228,I Love You to Death,94.0,1970-01-01 00:00:00.000001990
0.150985999999999,14624286.06433502,39826896.07685228,Buried Alive,93.0,1970-01-01 00:00:00.000001990
0.214532,22997992.0,39826896.07685228,The Russia House,122.0,1970-01-01 00:00:00.000001990
0.142836,500000.0,3779620.0,Paris is Burning,71.0,1970-01-01 00:00:00.000001990
0.142486,18000000.0,476684675.0,Home Alone,103.0,1970-01-01 00:00:00.000001990
0.257865,31000000.0,35419397.0,Mermaids,110.0,1970-01-01 00:00:00.000001990
0.126283,2500000.0,26386000.0,House Party,100.0,1970-01-01 00:00:00.000001990
0.290694,14624286.06433502,39826896.07685228,Nuns on the Run,89.0,1970-01-01 00:00:00.000001990
0.125538,14624286.06433502,39826896.07685228,Troll 2,95.0,1970-01-01 00:00:00.000001990
0.095605,14624286.06433502,39826896.07685228,Puppet Master II,88.0,1970-01-01 00:00:00.000001990
0.090323,14624286.06433502,39826896.07685228,An Angel at My Table,158.0,1970-01-01 00:00:00.000001990
0.088828,14624286.06433502,15445131.0,Reversal of Fortune,111.0,1970-01-01 00:00:00.000001990
0.07364,2068041.0,39826896.07685228,Xiaoao jiang hu,120.0,1970-01-01 00:00:00.000001990
0.114921,14624286.06433502,39826896.07685228,The Krays,119.0,1970-01-01 00:00:00.000001990
0.146514,14624286.06433502,24707633.0,Ghost Dad,84.0,1970-01-01 00:00:00.000001990
0.070766,14624286.06433502,39826896.07685228,Life is Sweet,103.0,1970-01-01 00:00:00.000001990
0.067973,14624286.06433502,20710451.0,Hamlet,130.0,1970-01-01 00:00:00.000001990
0.31035,14624286.06433502,29381956.0,Pacific Heights,102.0,1970-01-01 00:00:00.000001990
0.033672,14624286.06433502,39826896.07685228,All for the Winner,101.0,1970-01-01 00:00:00.000001990
0.024987,14624286.06433502,39826896.07685228,Narrow Margin,97.0,1970-01-01 00:00:00.000001990
2.631987,4000000.0,215880014.0,One Hundred and One Dalmatians,79.0,1970-01-01 00:00:00.000001961
1.752027,2500000.0,9500000.0,Breakfast at Tiffany's,110.0,1970-01-01 00:00:00.000001961
0.900245,6000000.0,43656822.0,West Side Story,152.0,1970-01-01 00:00:00.000001961
0.754548,6000000.0,28900000.0,The Guns of Navarone,158.0,1970-01-01 00:00:00.000001961
0.712793,14624286.06433502,39826896.07685228,Murder She Said,87.0,1970-01-01 00:00:00.000001961
0.538364,3000000.0,10000000.0,Judgment at Nuremberg,186.0,1970-01-01 00:00:00.000001961
0.390468,14624286.06433502,39826896.07685228,The Parent Trap,129.0,1970-01-01 00:00:00.000001961
0.386204,14624286.06433502,39826896.07685228,The Comancheros,105.0,1970-01-01 00:00:00.000001961
0.30782,14624286.06433502,39826896.07685228,El Cid,182.0,1970-01-01 00:00:00.000001961
0.296403,14624286.06433502,39826896.07685228,The Innocents,100.0,1970-01-01 00:00:00.000001961
0.291101,2000000.0,39826896.07685228,The Hustler,134.0,1970-01-01 00:00:00.000001961
0.282665,5037000.0,14483352.0,King of Kings,168.0,1970-01-01 00:00:00.000001961
0.265092,4000000.0,39826896.07685228,The Misfits,124.0,1970-01-01 00:00:00.000001961
0.257875,14624286.06433502,39826896.07685228,The Absent-Minded Professor,96.0,1970-01-01 00:00:00.000001961
0.249542,200000.0,2000000.0,The Pit and the Pendulum,80.0,1970-01-01 00:00:00.000001961
0.560343,14624286.06433502,39826896.07685228,Mysterious Island,101.0,1970-01-01 00:00:00.000001961
0.242244,14624286.06433502,39826896.07685228,Splendor in the Grass,124.0,1970-01-01 00:00:00.000001961
0.217788,14624286.06433502,39826896.07685228,The Curse of the Werewolf,93.0,1970-01-01 00:00:00.000001961
0.196467,14624286.06433502,39826896.07685228,The Children's Hour,107.0,1970-01-01 00:00:00.000001961
0.194495,14624286.06433502,39826896.07685228,Babes in Toyland,106.0,1970-01-01 00:00:00.000001961
0.173731,6000000.0,4300000.0,One-Eyed Jacks,141.0,1970-01-01 00:00:00.000001961
0.303783,3000000.0,4000000.0,"One, Two, Three",115.0,1970-01-01 00:00:00.000001961
0.158293,14624286.06433502,39826896.07685228,Devchata,93.0,1970-01-01 00:00:00.000001961
0.157204999999999,14624286.06433502,39826896.07685228,Barabbas,137.0,1970-01-01 00:00:00.000001961
0.290285,2900000.0,5000000.0,Pocketful of Miracles,136.0,1970-01-01 00:00:00.000001961
0.229252,14624286.06433502,39826896.07685228,Blue Hawaii,102.0,1970-01-01 00:00:00.000001961
0.113651,14624286.06433502,39826896.07685228,Il colosso di Rodi,127.0,1970-01-01 00:00:00.000001961
0.083697,14624286.06433502,39826896.07685228,The Day the Earth Caught Fire,98.0,1970-01-01 00:00:00.000001961
0.071619,14624286.06433502,39826896.07685228,The Ladies Man,95.0,1970-01-01 00:00:00.000001961
0.070127,14624286.06433502,39826896.07685228,Two Rode Together,109.0,1970-01-01 00:00:00.000001961
0.027527,1500000.0,39826896.07685228,A Raisin in the Sun,128.0,1970-01-01 00:00:00.000001961
2.610362,806948.0,32000000.0,Psycho,109.0,1970-01-01 00:00:00.000001960
1.872132,2000000.0,4905000.0,The Magnificent Seven,128.0,1970-01-01 00:00:00.000001960
1.136943,12000000.0,60000000.0,Spartacus,197.0,1970-01-01 00:00:00.000001960
0.947307,3000000.0,25000000.0,The Apartment,125.0,1970-01-01 00:00:00.000001960
0.875173,14624286.06433502,39826896.07685228,Let's Make Love,114.0,1970-01-01 00:00:00.000001960
0.712389,750000.0,39826896.07685228,The Time Machine,103.0,1970-01-01 00:00:00.000001960
0.569423999999999,14624286.06433502,39826896.07685228,Peeping Tom,101.0,1970-01-01 00:00:00.000001960
0.465879,14624286.06433502,39826896.07685228,Swiss Family Robinson,126.0,1970-01-01 00:00:00.000001960
0.423531,14624286.06433502,39826896.07685228,Ocean's Eleven,127.0,1970-01-01 00:00:00.000001960
0.421043,14624286.06433502,39826896.07685228,The Unforgiven,125.0,1970-01-01 00:00:00.000001960
0.39024,14624286.06433502,6000000.0,The Grass Is Greener,104.0,1970-01-01 00:00:00.000001960
0.333643,14624286.06433502,39826896.07685228,The Brides of Dracula,85.0,1970-01-01 00:00:00.000001960
0.32318,270000.0,39826896.07685228,House of Usher,79.0,1970-01-01 00:00:00.000001960
0.271858,14624286.06433502,39826896.07685228,Saturday Night and Sunday Morning,89.0,1970-01-01 00:00:00.000001960
0.269428,14624286.06433502,39826896.07685228,Sergeant Rutledge,111.0,1970-01-01 00:00:00.000001960
0.267118,14624286.06433502,39826896.07685228,Comanche Station,73.0,1970-01-01 00:00:00.000001960
0.266435,14624286.06433502,39826896.07685228,Flaming Star,101.0,1970-01-01 00:00:00.000001960
0.254124,14624286.06433502,39826896.07685228,Pollyanna,134.0,1970-01-01 00:00:00.000001960
0.232574,14624286.06433502,39826896.07685228,Midnight Lace,110.0,1970-01-01 00:00:00.000001960
0.225218,30000.0,39826896.07685228,The Little Shop of Horrors,70.0,1970-01-01 00:00:00.000001960
0.310398,14624286.06433502,39826896.07685228,The Alamo,167.0,1970-01-01 00:00:00.000001960
0.194948,14624286.06433502,39826896.07685228,Sink the Bismarck!,97.0,1970-01-01 00:00:00.000001960
0.162753,14624286.06433502,39826896.07685228,Inherit the Wind,128.0,1970-01-01 00:00:00.000001960
0.144105999999999,14624286.06433502,39826896.07685228,The Lost World,97.0,1970-01-01 00:00:00.000001960
0.138777,14624286.06433502,39826896.07685228,Elmer Gantry,146.0,1970-01-01 00:00:00.000001960
0.136525,14624286.06433502,39826896.07685228,Carry On Constable,86.0,1970-01-01 00:00:00.000001960
0.127219,200000.0,39826896.07685228,Village of the Damned,77.0,1970-01-01 00:00:00.000001960
0.114188,14624286.06433502,10000000.0,The Bellboy,72.0,1970-01-01 00:00:00.000001960
0.110510999999999,14624286.06433502,39826896.07685228,13 Ghosts,85.0,1970-01-01 00:00:00.000001960
0.055821,3000000.0,7100000.0,Cinderfella,91.0,1970-01-01 00:00:00.000001960
0.065808,14624286.06433502,39826896.07685228,The City of the Dead,76.0,1970-01-01 00:00:00.000001960
0.256779,14624286.06433502,39826896.07685228,Exodus,208.0,1970-01-01 00:00:00.000001960
2.582657,1300000.0,28262574.0,Taxi Driver,113.0,1970-01-01 00:00:00.000001976
2.389663,1100000.0,117235147.0,Rocky,119.0,1970-01-01 00:00:00.000001976
1.263483,1800000.0,33800000.0,Carrie,98.0,1970-01-01 00:00:00.000001976
0.999413,2800000.0,60922980.0,The Omen,111.0,1970-01-01 00:00:00.000001976
0.924068,9000000.0,25000000.0,Logan's Run,120.0,1970-01-01 00:00:00.000001976
0.886829999999999,24000000.0,52614445.0,King Kong,134.0,1970-01-01 00:00:00.000001976
0.85009,8500000.0,70600000.0,All the President's Men,138.0,1970-01-01 00:00:00.000001976
0.722259,9000000.0,46236000.0,The Enforcer,96.0,1970-01-01 00:00:00.000001976
0.600495,2000000.0,7900000.0,Family Plot,121.0,1970-01-01 00:00:00.000001976
0.597297,3700000.0,31800000.0,The Outlaw Josey Wales,135.0,1970-01-01 00:00:00.000001976
0.522601,6500000.0,21709020.0,Marathon Man,125.0,1970-01-01 00:00:00.000001976
0.515387,14624286.06433502,39826896.07685228,Stay Hungry,102.0,1970-01-01 00:00:00.000001976
0.476406,3800000.0,23689877.0,Network,121.0,1970-01-01 00:00:00.000001976
0.409794,14624286.06433502,39826896.07685228,The Eagle Has Landed,135.0,1970-01-01 00:00:00.000001976
0.381737,14624286.06433502,39826896.07685228,Up!,80.0,1970-01-01 00:00:00.000001976
0.672482999999999,14624286.06433502,39826896.07685228,Murder by Death,94.0,1970-01-01 00:00:00.000001976
0.377579,14624286.06433502,51079064.0,Silver Streak,114.0,1970-01-01 00:00:00.000001976
0.374631,150000.0,39826896.07685228,Assault on Precinct 13,91.0,1970-01-01 00:00:00.000001976
0.360421,6000000.0,33833201.0,The Pink Panther Strikes Again,103.0,1970-01-01 00:00:00.000001976
0.329543,14624286.06433502,39826896.07685228,Futureworld,104.0,1970-01-01 00:00:00.000001976
